queue	key	label	source	source_id	hint
review-readiness	CHEBI:6770	meropenem trihydrate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:71658	mersacidin	CHEBI	PMID:10818347|PMID:10831439|PMID:1500347|PMID:1500348|PMID:15282239	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:78039	meso-tetrakis(N-methyl-4-pyridyl)porphine tetrakis(p-toluenesulfonate)	CHEBI		MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:37447	meso-tetrakis(N-methyl-4-pyridyl)porphine(4+)	CHEBI	PMID:11814846|PMID:12747777|PMID:16871639|PMID:19623552|PMID:21118720	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:60607	metalaxyl-M	CHEBI	PMID:19809773|PMID:20582630|PMID:21174493|PMID:21272886|PMID:21315406	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:141319	metam	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:141326	metam(1−)	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:52060	metampicillin	CHEBI	PMID:12569987|PMID:349485|PMID:4556172|PMID:4574199|PMID:4775221	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:192263	metarylpicoxamid	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:81773	metconazole	ARO+CHEBI	PMID:11282607|PMID:24317365	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:6805	methacycline	CHEBI	PMID:1650428	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:142825	methfuroxam	CHEBI	PMID:20693447|PMID:23061605|PMID:8535367	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:6827	methicillin	ARO+CHEBI	PMID:11585791|PMID:15673804|PMID:3889939|PMID:11969119|PMID:12569987	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:6838	methotrimeprazine	CHEBI	PMID:11026079|PMID:11260766|PMID:15700129|PMID:20825390	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:132299	methyl 2,5-dichlorobenzoate	CHEBI	PMID:21664860	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66709	methyl 3,4-dihydroxy-5-(3'-methyl-2'-butenyl)benzoate	CHEBI	PMID:18712933	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:165218	methyl 3-hydroxybenzoate	CHEBI	PMID:11274592|PMID:11758930|PMID:12556461|PMID:25111267	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:67484	methyl lansiolate	CHEBI	PMID:21401117	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:44499	methyl nonanoate	CHEBI	PMID:11999404|PMID:19274268|PMID:23961166|PMID:27084021|PMID:2768835	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:194138	methyl trans-cinnamate	CHEBI	PMID:15137854|PMID:17951447|PMID:19231901|PMID:31078779|PMID:31353197	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:144354	methyl γ-linolenate	CHEBI	PMID:1155030|PMID:19152021|PMID:20541177|PMID:25466915|PMID:26238515	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:134614	methylene bis(thiocyanate)	CHEBI	PMID:12209192|PMID:16608508	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:6872	methylene blue	CHEBI	PMID:11145393|PMID:11246319|PMID:11287762|PMID:11376884|PMID:11427637	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:53620	methylisothiazolinone	CHEBI	PMID:18198720|PMID:21504436|PMID:21616561|PMID:21777214|PMID:23340392	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:31835	methylparaben	CHEBI	PMID:12115834|PMID:12387298|PMID:16938376|PMID:17306434|PMID:17351650	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:29630	methymycin	ARO+CHEBI	PMID:19830295|PMID:5439234|PMID:10421766|PMID:10713461|PMID:11720530	MECHANISM_REVIEW: mechanism is absent; 11 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:81831	metominostrobin	CHEBI		MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83345	metrafenone	CHEBI	PMID:16602071|PMID:25123185	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:6909	metronidazole	ARO+CHEBI	PMID:8444678|PMID:11906111|PMID:14702395|PMID:15739364|PMID:16304169	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:50688	metronidazole benzoate	CHEBI	PMID:10529896|PMID:22393879|PMID:3759732|PMID:7028437|PMID:7104172	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:50687	metronidazole hydrochloride	CHEBI	PMID:4003408|PMID:4083286|PMID:7064251|PMID:7464682	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:141152	metyltetraprole	CHEBI		MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:34848	mevastatin	CHEBI	PMID:11283400|PMID:12403272|PMID:15274361|PMID:15531285|PMID:15786722	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:6919	mezlocillin	ARO+CHEBI	PMID:6369480|PMID:1701026|PMID:29017833|PMID:6460964|PMID:9403281	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:167663	MI-1148	CHEBI	PMID:21757345|PMID:22539349|PMID:25974265|PMID:29059503	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:600520	micafungin	ARO+CHEBI	PMID:18424132|PMID:17194830|PMID:17307974|PMID:17325217|PMID:17325225	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66385	michellamine A	CHEBI	PMID:10368651|PMID:1766007	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66386	michellamine B	CHEBI	PMID:1766007|PMID:7537029|PMID:7695336|PMID:7895724|PMID:8021914	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:64624	microcin B17	CHEBI	PMID:11222617|PMID:11571616|PMID:21235262|PMID:21429787|PMID:21628468	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:82754	microcin c	CHEBI	PMID:16574659|PMID:17158672|PMID:17873039|PMID:18223070|PMID:19168611	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68283	microdiplodiasol	CHEBI	PMID:21244021	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66388	microspinosamide	CHEBI	PMID:11170684|PMID:20411126	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:31845	midecamycin	ARO	PMID:5581351	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:50381	miglustat	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66389	migrastatin	CHEBI	PMID:11132958|PMID:20676392|PMID:21486209|PMID:21808037	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:75283	miltefosine	CHEBI	PMID:22385017|PMID:22935677|PMID:22995097|PMID:23136856|PMID:23165465	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:50694	minocycline	ARO+CHEBI	PMID:11381101|PMID:19862477|PMID:22330257|PMID:28709717|PMID:31630007	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:542606	minquartynoic acid	CHEBI	PMID:11000043|PMID:11547419|PMID:12123365	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:31856	mithramycin	CHEBI	PMID:19799886|PMID:31644044|PMID:32686008|PMID:34968486|PMID:37366593	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:85412	mitomycin A	CHEBI	PMID:11529757|PMID:1458553|PMID:1905153|PMID:23639828|PMID:36046571	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:85416	mitomycin B	CHEBI	PMID:27289|PMID:3965712	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:34828	ML-236C	CHEBI	PMID:1010803|PMID:7726991	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68801	mollicellin B	CHEBI	PMID:19663417	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68802	mollicellin C	CHEBI	PMID:19663417	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68803	mollicellin E	CHEBI	PMID:19663417	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68723	mollicellin J	CHEBI	PMID:19663417	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68724	mollicellin K	CHEBI	PMID:19663417	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68725	mollicellin L	CHEBI	PMID:19663417	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68726	mollicellin M	CHEBI	PMID:19663417	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:180653	molnupiravir	CHEBI	PMID:31645453|PMID:31910262|PMID:31945316|PMID:32253226|PMID:32503814	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:79034	monacolin J	CHEBI	PMID:20648024|PMID:21495633|PMID:2276983|PMID:2708134|PMID:3839227	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:75382	monastrol	CHEBI	PMID:20519355|PMID:23292345|PMID:23727895|PMID:25300040|PMID:26035434	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:27617	monensin A	ARO+CHEBI	PMID:37219624|PMID:21215424	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66400	monotesone A	CHEBI	PMID:17518107|PMID:18404558	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66401	morellic acid	CHEBI	PMID:15997152|PMID:17117343|PMID:20730041|PMID:21067206|PMID:8835458	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:75092	morin	CHEBI	PMID:15516722|PMID:16806951|PMID:18629640|PMID:19539802|PMID:19774509	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66403	moromycin A	CHEBI	PMID:18666798	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66404	moromycin B	CHEBI	PMID:18666798	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:30815	moronic acid	CHEBI	PMID:10086989|PMID:11488459|PMID:11678650	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66405	motualevic acid A	CHEBI	PMID:19191563|PMID:20538459	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66406	motualevic acid F	CHEBI	PMID:19191563	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:599928	moxalactam	ARO+CHEBI	PMID:315938|PMID:6218558|PMID:24956910|PMID:29017833|PMID:3296254	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:63611	moxifloxacin	ARO+CHEBI	PMID:10193688|PMID:11858629	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:7008	moxifloxacin hydrochloride	CHEBI	PMID:20158483|PMID:21746982|PMID:22015966|PMID:22219661	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:95003	MST-312	CHEBI	PMID:12479362|PMID:25596016|PMID:26022158|PMID:26022559|PMID:26178994	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:78156	mucidin	CHEBI	PMID:10639374|PMID:138589|PMID:14533481|PMID:15666540|PMID:1823647	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66407	multicaulin	CHEBI	PMID:9428161	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66409	multiorthoquinone	CHEBI	PMID:9428161	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66411	multiplolide A	CHEBI	PMID:11473437	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66412	multiplolide B	CHEBI	PMID:11473437	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:7025	mupirocin	ARO+CHEBI	PMID:21336932|PMID:22500807|PMID:23337107|PMID:23535880|PMID:23543635	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 7 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:145818	mupirocin calcium (anhydrous)	CHEBI		MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:34858	mupirocin calcium hydrate	CHEBI	PMID:10457937|PMID:11831004|PMID:12410222|PMID:12599924|PMID:12945073	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66415	muqubilone	CHEBI	PMID:11325240	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66416	mustakone	CHEBI	PMID:18234452	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:77918	mutalomycin	CHEBI	PMID:528398|PMID:591458|PMID:7440419	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:77912	mutalomycin sodium salt	CHEBI	PMID:591458	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:63207	mycinamicin III	CHEBI	PMID:12583909|PMID:19415708|PMID:20158522|PMID:7275809|PMID:7410205	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:63284	mycinamicin IV	ARO+CHEBI	PMID:7410205|PMID:12583909|PMID:18804032|PMID:19415708|PMID:2737943	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
