application_number	application_type	product_number	sponsor_name	drug_name	ingredient_name	unii	standard_inchi_key	gsrs_record_version	approval_date	submission_status	marketing_status	currently_marketed	drugsfda_version	drugsfda_retrieved_on	unii_version	gsrs_retrieved_on
070271	ANDA	001	SUN PHARM INDUSTRIES	NALIDIXIC ACID	NALIDIXIC ACID	3B91HWA56M	MHWLWQUZZRMNGJ-UHFFFAOYSA-N	31	1986-03-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
070272	ANDA	001	SUN PHARM INDUSTRIES	NALIDIXIC ACID	NALIDIXIC ACID	3B91HWA56M	MHWLWQUZZRMNGJ-UHFFFAOYSA-N	31	1986-03-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
071919	ANDA	001	WATSON LABS	NALIDIXIC ACID	NALIDIXIC ACID	3B91HWA56M	MHWLWQUZZRMNGJ-UHFFFAOYSA-N	31	1988-06-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
071936	ANDA	001	WATSON LABS	NALIDIXIC ACID	NALIDIXIC ACID	3B91HWA56M	MHWLWQUZZRMNGJ-UHFFFAOYSA-N	31	1988-06-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
072061	ANDA	001	WATSON LABS	NALIDIXIC ACID	NALIDIXIC ACID	3B91HWA56M	MHWLWQUZZRMNGJ-UHFFFAOYSA-N	31	1988-06-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
050591	NDA	001	GLAXOSMITHKLINE	BACTROBAN	MUPIROCIN	D0GX863OA5	MINDHVHHQZYEEK-HBBNESRFSA-N	49	1987-12-31	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
050788	NDA	001	PADAGIS US	CENTANY	MUPIROCIN	D0GX863OA5	MINDHVHHQZYEEK-HBBNESRFSA-N	49	2002-12-04	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
065085	ANDA	001	TEVA	MUPIROCIN	MUPIROCIN	D0GX863OA5	MINDHVHHQZYEEK-HBBNESRFSA-N	49	2003-11-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
065123	ANDA	001	PADAGIS ISRAEL	MUPIROCIN	MUPIROCIN	D0GX863OA5	MINDHVHHQZYEEK-HBBNESRFSA-N	49	2003-11-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
065170	ANDA	001	SUN PHARMA CANADA	MUPIROCIN	MUPIROCIN	D0GX863OA5	MINDHVHHQZYEEK-HBBNESRFSA-N	49	2005-09-23	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
065192	ANDA	001	FOUGERA PHARMS	MUPIROCIN	MUPIROCIN	D0GX863OA5	MINDHVHHQZYEEK-HBBNESRFSA-N	49	2005-11-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
090480	ANDA	001	GLENMARK PHARMS	MUPIROCIN	MUPIROCIN	D0GX863OA5	MINDHVHHQZYEEK-HBBNESRFSA-N	49	2011-06-08	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
217943	ANDA	001	ENCUBE	MUPIROCIN	MUPIROCIN	D0GX863OA5	MINDHVHHQZYEEK-HBBNESRFSA-N	49	2025-05-13	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
018604	NDA	001	BAUSCH	ZOVIRAX	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1982-03-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
018828	NDA	001	PHARMOBEDIENT	ZOVIRAX	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1985-01-25	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
019909	NDA	001	PHARMOBEDIENT	ZOVIRAX	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1989-12-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020089	NDA	001	PHARMOBEDIENT	ZOVIRAX	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1991-04-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020089	NDA	002	PHARMOBEDIENT	ZOVIRAX	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1991-04-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021478	NDA	001	BAUSCH	ZOVIRAX	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2002-12-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074556	ANDA	001	TEVA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074556	ANDA	002	TEVA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074556	ANDA	003	TEVA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074578	ANDA	001	TEVA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074674	ANDA	001	IVAX SUB TEVA PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074727	ANDA	001	AUROBINDO PHARMA USA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074738	ANDA	001	ACTAVIS MID ATLANTIC	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-28	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074828	ANDA	001	TEVA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074833	ANDA	001	STRIDES PHARMA INTL	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074834	ANDA	001	CHARTWELL MOLECULES	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-24	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074834	ANDA	002	CHARTWELL MOLECULES	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-24	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074836	ANDA	001	IVAX SUB TEVA PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074836	ANDA	002	IVAX SUB TEVA PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074870	ANDA	001	ACTAVIS ELIZABETH	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-06-05	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074870	ANDA	002	ACTAVIS ELIZABETH	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-06-05	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074872	ANDA	001	CHARTWELL MOLECULES	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-04-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074889	ANDA	001	HERITAGE	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-10-31	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074891	ANDA	001	HERITAGE	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-10-31	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074891	ANDA	002	HERITAGE	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-10-31	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074906	ANDA	001	ACTAVIS ELIZABETH	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-08-26	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074914	ANDA	001	TEVA PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-11-26	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074946	ANDA	001	STRIDES PHARMA INTL	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-11-19	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074946	ANDA	002	STRIDES PHARMA INTL	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1997-11-19	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074975	ANDA	001	RANBAXY	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-09-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074976	ANDA	001	MYLAN	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-04-13	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074976	ANDA	002	MYLAN	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-04-13	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074977	ANDA	001	MYLAN	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-04-13	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074980	ANDA	001	SUN PHARM INDS LTD	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-09-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
074980	ANDA	002	SUN PHARM INDS LTD	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-09-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075021	ANDA	001	TEVA PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-03-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075021	ANDA	002	TEVA PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-03-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075090	ANDA	001	REGCON HOLDINGS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1999-01-26	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075101	ANDA	001	WATSON LABS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-04-15	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075211	ANDA	001	AUROBINDO PHARMA USA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-09-28	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075211	ANDA	002	AUROBINDO PHARMA USA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1998-09-28	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075382	ANDA	001	CARLSBAD	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1999-04-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075382	ANDA	002	CARLSBAD	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	1999-04-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
075677	ANDA	001	APOTEX	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2005-09-28	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
077026	ANDA	001	HIKMA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2005-06-07	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
077309	ANDA	001	APOTEX	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2005-09-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
077309	ANDA	002	APOTEX	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2005-09-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
201445	ANDA	001	CADILA PHARMS LTD	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2014-03-06	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
201501	ANDA	001	XIROMED	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2020-01-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202168	ANDA	001	CADILA PHARMS LTD	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2013-11-15	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202168	ANDA	002	CADILA PHARMS LTD	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2013-11-15	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202408	NDA	001	FERA PHARMS LLC	AVACLYR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-03-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202459	ANDA	001	PHARMOBEDIENT	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2013-04-03	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203791	NDA	001	LIGAND PHARMS	SITAVIG	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2013-04-12	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203834	ANDA	001	HETERO LABS LTD V	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2013-10-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203834	ANDA	002	HETERO LABS LTD V	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2013-10-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204313	ANDA	001	CADILA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2016-03-25	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204314	ANDA	001	ZYDUS PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2014-08-19	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204314	ANDA	002	ZYDUS PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2014-08-19	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204605	ANDA	001	AMNEAL PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2014-06-18	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205469	ANDA	001	SUN PHARMA CANADA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2016-12-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205470	ANDA	001	SUN PHARMA CANADA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2024-06-12	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205510	ANDA	001	GLENMARK SPECLT	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2017-07-31	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205591	ANDA	001	COSETTE PHARMS NC	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2017-11-13	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205659	ANDA	001	PADAGIS ISRAEL	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-02-20	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205974	ANDA	001	ZYDUS LIFESCIENCES	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-03-15	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
206261	ANDA	001	CARLSBAD	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2017-08-16	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
206437	ANDA	001	CHARTWELL MOLECULAR	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2017-07-31	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
206633	ANDA	001	FOUGERA PHARMS INC	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2016-05-11	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
206770	ANDA	001	ZYDUS LIFESCIENCES	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2023-02-28	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
208702	ANDA	001	PADAGIS ISRAEL	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-02-04	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
208766	ANDA	001	AMNEAL	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2020-11-09	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209000	ANDA	001	ALEMBIC	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2018-04-06	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209366	ANDA	001	SQUARE PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-10-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209366	ANDA	002	SQUARE PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-10-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209971	ANDA	001	TORRENT	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-01-11	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210401	ANDA	001	YILING	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2018-03-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210401	ANDA	002	YILING	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2018-03-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210774	ANDA	001	APOTEX	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-09-06	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
211794	ANDA	001	CIPLA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2019-01-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212173	ANDA	001	YILING	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2020-09-14	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212202	ANDA	001	PRINSTON INC	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2021-11-15	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212252	ANDA	001	NOVITIUM PHARMA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2020-07-10	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212361	ANDA	001	ALEMBIC	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2023-11-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212444	ANDA	001	MACLEODS PHARMS	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2021-05-19	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212495	ANDA	001	CHARTWELL RX	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2020-04-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212718	ANDA	001	CHARTWELL RX	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2020-04-23	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212981	ANDA	001	CIPLA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2025-05-02	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
213951	ANDA	001	VISTAPHARM LLC	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2021-01-11	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
215669	ANDA	001	HETERO LABS LTD III	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2022-07-01	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
215724	ANDA	001	RUBICON RESEARCH	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2022-08-18	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
216331	ANDA	001	AUROBINDO PHARMA	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2022-03-31	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
217393	ANDA	001	MSN	ACYCLOVIR	ACYCLOVIR	X4HES1O11F	MKUXAQIIEYXACX-UHFFFAOYSA-N	95	2023-03-09	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021794	NDA	001	ALMIRALL	ACZONE	DAPSONE	8W5C518302	MQJKPEGWNLWLTK-UHFFFAOYSA-N	64	2005-07-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
086841	ANDA	001	EVEREST LIFE SCI	DAPSONE	DAPSONE	8W5C518302	MQJKPEGWNLWLTK-UHFFFAOYSA-N	64	1979-07-03	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
086842	ANDA	001	EVEREST LIFE SCI	DAPSONE	DAPSONE	8W5C518302	MQJKPEGWNLWLTK-UHFFFAOYSA-N	64	1979-07-03	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203887	ANDA	001	SOLIS PHARMS	DAPSONE	DAPSONE	8W5C518302	MQJKPEGWNLWLTK-UHFFFAOYSA-N	64	2016-05-06	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203887	ANDA	002	SOLIS PHARMS	DAPSONE	DAPSONE	8W5C518302	MQJKPEGWNLWLTK-UHFFFAOYSA-N	64	2016-05-06	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204074	ANDA	001	CHARTWELL RX	DAPSONE	DAPSONE	8W5C518302	MQJKPEGWNLWLTK-UHFFFAOYSA-N	64	2016-05-10	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
