source_version	source_table	activity_group_id	drug_code	source_name	identifier	standard_inchi_key	mic_value	mic_qualifier	mic_units	row_count	isolate_count	site_count	source	method_1	method_2	method_3	method_cc	method_mic	phenotype	quality	platedesign	belongs_gpi	phenotype_quality	readingday	primary_method	phenotype_description	mic	log2mic	binary_phenotype
3.4.0	DST_MEASUREMENTS	dst_measurements:c63a1e2500e69e70	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				866	866		SEQTREAT2020	liquid media	MGIT		WHO		S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:20d1e3dd3fbbb4f0	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				449	449		SEQTREAT2020	liquid media	MGIT		WHO		U	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:cb358d09212f8170	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.25		mg/L	36	36		SEQTREAT2020	liquid media	microdilution plate	MYCOTB		0.25	S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:c0c6108bc6ff6aa2	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.5		mg/L	17	17		SEQTREAT2020	liquid media	microdilution plate	MYCOTB		0.5	S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:8c825dbcac01d26b	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	1.0		mg/L	3	3		SEQTREAT2020	liquid media	microdilution plate	MYCOTB		1.0	S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:b3a77f535e5fe91d	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	16.0		mg/L	1	1		SEQTREAT2020	liquid media	microdilution plate	MYCOTB		16.0	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:c385a88e18f58da5	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	8.0		mg/L	2	2		SEQTREAT2020	liquid media	microdilution plate	MYCOTB		8.0	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:de688bdcaa336a7d	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.12	<=	mg/L	12	12		SEQTREAT2020	liquid media	microdilution plate	MYCOTB		<=0.12	S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:e40dfa15691a04ea	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	16	>	mg/L	19	19		SEQTREAT2020	liquid media	microdilution plate	MYCOTB		>16	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:0e869fa8901a9d4d	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.5		mg/L	90	90		SEQTREAT2020	liquid media	microdilution plate	UKMYC5		0.5	S	MEDIUM
